source,original_id,image_ref,description,tech_id,has_image,Anmerkung
occ,6593,,Stachelhaar a,vind_manching,False,
occ,6554,,Manching 2,vind_manching,False,
occ,6555,,Manching 2,vind_manching,False,
occ,6557,,Manching 2,vind_manching,False,
occ,6558,,Manching 2,vind_manching,False,
occ,6559,,Manching 2,vind_manching,False,
occ,6560,,Manching 2,vind_manching,False,
occ,6561,,Manching 2 var.,vind_manching,False,
occ,6562,,Manching 2 var.,vind_manching,False,
occ,6563,,Manching 2,vind_manching,False,
occ,6564,,Manching 2,vind_manching,False,
occ,6565,,Manching 2,vind_manching,False,
occ,6566,,Manching 2 var.,vind_manching,False,
occ,6567,,Manching 2,vind_manching,False,
occ,6597,,Manching 2 var.,vind_manching,False,
occ,6598,,Manching 2 var.,vind_manching,False,
occ,6599,,Manching 2 var.,vind_manching,False,
occ,6600,,Manching 2 var.,vind_manching,False,
occ,6601,,Manching 2 var.,vind_manching,False,
occ,6602,,Manching 2 var.,vind_manching,False,
occ,5336,,Manching 1,vind_manching,False,
occ,5354,,Manching 1,vind_manching,False,
occ,5355,,Manching 2,vind_manching,False,
occ,5356,,Manching 2,vind_manching,False,
occ,5361,,Manching 2,vind_manching,False,
occ,5362,,Manching 2,vind_manching,False,
occ,5363,,Manching 2,vind_manching,False,
occ,5364,,Manching 2,vind_manching,False,
occ,5365,,Manching 2,vind_manching,False,
occ,5365,,Manching 2 var.,vind_manching,False,
occ,5366,,Manching 2,vind_manching,False,
occ,5368,,Manching 2,vind_manching,False,
occ,5369,,Manching 2,vind_manching,False,
occ,5370,,Manching 2,vind_manching,False,
occ,5370,,Manching 2 var.,vind_manching,False,
occ,5371,,Manching 2,vind_manching,False,
occ,5372,,Manching 2,vind_manching,False,
occ,5374,,Manching 2,vind_manching,False,
occ,5379,,Manching 2,vind_manching,False,
occ,5385,,Manching 2,vind_manching,False,
occ,5388,,Manching 2 var.,vind_manching,False,
occ,5391,,Manching 2,vind_manching,False,
occ,5392,,Manching 2,vind_manching,False,
occ,5393,,Manching 2,vind_manching,False,
occ,5394,,Manching 2,vind_manching,False,
occ,5395,,Manching 2,vind_manching,False,
occ,5396,,Manching 2,vind_manching,False,
occ,5401,,Manching 2,vind_manching,False,
occ,5402,,Manching 2,vind_manching,False,
occ,5404,,Manching 2,vind_manching,False,
occ,5406,,Manching 2,vind_manching,False,
occ,5408,,Manching 2,vind_manching,False,
occ,5410,,Manching 2,vind_manching,False,
occ,5412,,Manching 2,vind_manching,False,
occ,5413,,Manching 2,vind_manching,False,
occ,5414,,Manching 2,vind_manching,False,
occ,5415,,Manching 2,vind_manching,False,
occ,5420,,Manching 2,vind_manching,False,
occ,5421,,Manching 2,vind_manching,False,
occ,5422,,Manching 2,vind_manching,False,
occ,5423,,Manching 2,vind_manching,False,
occ,5425,,Manching 2,vind_manching,False,
occ,5426,,Manching 2 var.,vind_manching,False,
occ,5427,,Manching 2 var.,vind_manching,False,
occ,5428,,Manching 2,vind_manching,False,
occ,5429,,Manching 2,vind_manching,False,
occ,5430,,Manching 2,vind_manching,False,
occ,5432,,Manching 2 var.,vind_manching,False,
occ,5433,,Manching 2,vind_manching,False,
occ,5435,,Manching 2 var. Haare gewellt,vind_manching,False,
occ,5438,,Manching 2,vind_manching,False,
occ,5440,,Manching 2,vind_manching,False,
occ,5440,,Manching 2 var.,vind_manching,False,
occ,5441,,Manching 2,vind_manching,False,
occ,5448,,Manching 2,vind_manching,False,
occ,5450,,Manching 2,vind_manching,False,
occ,5450,,Manching 2 var. Haare gewellt,vind_manching,False,
occ,5451,,Manching 2,vind_manching,False,
occ,5455,,Manching 2,vind_manching,False,
occ,5460,,Manching 2,vind_manching,False,
occ,5464,,Manching 2,vind_manching,False,
occ,5465,,Manching 2 var.,vind_manching,False,
occ,5467,,Manching 2,vind_manching,False,
occ,5468,,Manching 2,vind_manching,False,
occ,5473,,Manching 2,vind_manching,False,
occ,5474,,Manching 2,vind_manching,False,
occ,5475,,Manching 2,vind_manching,False,
occ,5477,,Manching 2 var.,vind_manching,False,
occ,5478,,Manching 2,vind_manching,False,
occ,5481,,Manching 2,vind_manching,False,
occ,5483,,Manching 2,vind_manching,False,
occ,5484,,Manching 2,vind_manching,False,
occ,5485,,Manching 2,vind_manching,False,
occ,5486,,Manching 2,vind_manching,False,
occ,5487,,Manching 2,vind_manching,False,
occ,5491,,Manching 2,vind_manching,False,
occ,5493,,Manching 2,vind_manching,False,
occ,5494,,Manching 2,vind_manching,False,
occ,5495,,Manching 2,vind_manching,False,
occ,5496,,Manching 2,vind_manching,False,
occ,5510,,Manching 2,vind_manching,False,
occ,5520,,Manching 2,vind_manching,False,
occ,5521,,Manching 2,vind_manching,False,
occ,5522,,Manching 2,vind_manching,False,
occ,5523,,Manching 2,vind_manching,False,
occ,5524,,Manching 2,vind_manching,False,
occ,5527,,Manching 2,vind_manching,False,
occ,5531,,Manching 2,vind_manching,False,
occ,5545,,Manching 2,vind_manching,False,
occ,5548,,Manching 2,vind_manching,False,
occ,5549,,Manching 2,vind_manching,False,
occ,5572,,Manching 2,vind_manching,False,
occ,5606,,Manching 2,vind_manching,False,
occ,5668,,Manching 2,vind_manching,False,
occ,5683,,Manching 2,vind_manching,False,
occ,5753,,Manching 2,vind_manching,False,
occ,5755,,Manching 2,vind_manching,False,
occ,5756,,Manching 2,vind_manching,False,
occ,5758,,Manching 2,vind_manching,False,
occ,5760,,Manching 2,vind_manching,False,
occ,5765,,Manching 2,vind_manching,False,
occ,5766,,Manching 2,vind_manching,False,
occ,5767,,Manching 2,vind_manching,False,
occ,5774,,Manching 2,vind_manching,False,
occ,5775,,Manching 2,vind_manching,False,
occ,5776,,Manching 2,vind_manching,False,
occ,5777,,Manching 2,vind_manching,False,
occ,5778,,Manching 2,vind_manching,False,
occ,5779,,Manching 2,vind_manching,False,
occ,5780,,Manching 2,vind_manching,False,
occ,5781,,Manching 2,vind_manching,False,
occ,5783,,Manching 2,vind_manching,False,
occ,5784,,Manching 2,vind_manching,False,
occ,5785,,Manching 2,vind_manching,False,
occ,5787,,Manching 2,vind_manching,False,
occ,5790,,Manching 2,vind_manching,False,
occ,5791,,Manching 2,vind_manching,False,
occ,5792,,Manching 2,vind_manching,False,
occ,5793,,Manching 2,vind_manching,False,
occ,5794,,Manching 2,vind_manching,False,
occ,5795,,Manching 2,vind_manching,False,
occ,5796,,Manching 2,vind_manching,False,
occ,5797,,Manching 2,vind_manching,False,
occ,5799,,Manching 2,vind_manching,False,
occ,5838,,Manching 2,vind_manching,False,
occ,5889,,Manching 2,vind_manching,False,
occ,5892,,Manching 2,vind_manching,False,
occ,5893,,Manching 2,vind_manching,False,
occ,5894,,Manching 2,vind_manching,False,
occ,5896,,Manching 2,vind_manching,False,
occ,5897,,Manching 2,vind_manching,False,
occ,5898,,Manching 2,vind_manching,False,
occ,5899,,Manching 2,vind_manching,False,
occ,5900,,Manching 2,vind_manching,False,
occ,5901,,Manching 2,vind_manching,False,
occ,5902,,Manching 2,vind_manching,False,
occ,5903,,Manching 2,vind_manching,False,
occ,5904,,Manching 2,vind_manching,False,
occ,5909,,Manching 2,vind_manching,False,
occ,5929,,Manching 2 var. Haare gewellt,vind_manching,False,
occ,5930,,Manching 2 var. Haare gewellt,vind_manching,False,
occ,5996,,Manching 2,vind_manching,False,
occ,5997,,Manching 2,vind_manching,False,
occ,5998,,Manching 2,vind_manching,False,
occ,5999,,Manching 2,vind_manching,False,
occ,6000,,Manching 2,vind_manching,False,
occ,6001,,Manching 2,vind_manching,False,
occ,6002,,Manching 2,vind_manching,False,
occ,6003,,Manching 2,vind_manching,False,
occ,6004,,Manching 2,vind_manching,False,
occ,6005,,Manching 2,vind_manching,False,
occ,6008,,Manching 2,vind_manching,False,
occ,6541,,Manching 2,vind_manching,False,
occ,6542,,Manching 2,vind_manching,False,
occ,6544,,Manching 2,vind_manching,False,
occ,6545,,Manching 2,vind_manching,False,
occ,6547,,Manching 2,vind_manching,False,
occ,6548,,Manching 2,vind_manching,False,
occ,6549,,Manching 2,vind_manching,False,
occ,5373,,Manching 1,vind_manching,False,
occ,5390,,Manching 1,vind_manching,False,
occ,5400,,Manching 1,vind_manching,False,
occ,5418,,Manching 1,vind_manching,False,
occ,5419,,Manching 1,vind_manching,False,
occ,5424,,Manching 1,vind_manching,False,
occ,5431,,Manching 1,vind_manching,False,
occ,5437,,Manching 1,vind_manching,False,
occ,5446,,Manching 1,vind_manching,False,
occ,5456,,Manching 1,vind_manching,False,
occ,5470,,Manching 1,vind_manching,False,
occ,5488,,Manching 1,vind_manching,False,
occ,5489,,Manching 1,vind_manching,False,
occ,5490,,Manching 1,vind_manching,False,
occ,5492,,Manching 1,vind_manching,False,
occ,5525,,Manching 1,vind_manching,False,
occ,5586,,Manching 1,vind_manching,False,
occ,5752,,Manching 1,vind_manching,False,
occ,5757,,Manching 1,vind_manching,False,
occ,5761,,Manching 1,vind_manching,False,
occ,5762,,Manching 1,vind_manching,False,
occ,5763,,Manching 1,vind_manching,False,
occ,5764,,Manching 1,vind_manching,False,
occ,5887,,Manching 1,vind_manching,False,
occ,5888,,Manching 1,vind_manching,False,
occ,5890,,Manching 1,vind_manching,False,
occ,5891,,Manching 1,vind_manching,False,
occ,5895,,Manching 1,vind_manching,False,
occ,5905,,Manching 1,vind_manching,False,
occ,5906,,Manching 1,vind_manching,False,
occ,5911,,Manching 1,vind_manching,False,
occ,5912,,Manching 1,vind_manching,False,
occ,5915,,Manching 1,vind_manching,False,
occ,5994,,Manching 1,vind_manching,False,
occ,5995,,Manching 1,vind_manching,False,
occ,6543,,Manching 1,vind_manching,False,
occ,6546,,Manching 1,vind_manching,False,
occ,6550,,Manching imitation,vind_manching,False,
occ,6551,,Manching imitation,vind_manching,False,
occ,6552,,Manching imitation,vind_manching,False,
occ,6553,,Manching 1,vind_manching,False,
occ,6556,,Manching 1,vind_manching,False,
occ,2250,,Manching 2,vind_manching,False,
occ,2251,,Manching 2 var. Haare gewellt,vind_manching,False,
occ,2254,,Manching 2,vind_manching,False,
occ,2256,,Manching 2,vind_manching,False,
occ,2257,,Manching 2,vind_manching,False,
occ,4779,,Manching 2,vind_manching,False,
occ,4780,,Manching 2,vind_manching,False,
occ,4788,,Manching 2,vind_manching,False,
occ,4790,,Manching 2,vind_manching,False,
occ,4827,,Manching 2,vind_manching,False,
occ,4841,,Manching 2,vind_manching,False,
occ,4842,,Manching 2,vind_manching,False,
occ,4844,,Manching 2,vind_manching,False,
occ,4845,,Manching 2,vind_manching,False,
occ,4846,,Manching 2,vind_manching,False,
occ,4847,,Manching 2,vind_manching,False,
occ,4850,,Manching 2,vind_manching,False,
occ,4851,,Manching 2,vind_manching,False,
occ,4852,,Manching 2,vind_manching,False,
occ,4853,,Manching 2,vind_manching,False,
occ,4856,,Manching 2,vind_manching,False,
occ,5058,,Manching 2,vind_manching,False,
occ,5059,,Manching 2,vind_manching,False,
occ,5061,,Manching 2,vind_manching,False,
occ,5069,,Manching 2,vind_manching,False,
occ,5115,,Manching 2,vind_manching,False,
occ,5117,,Manching 2,vind_manching,False,
occ,5118,,Manching 2,vind_manching,False,
occ,5320,,Manching 2,vind_manching,False,
occ,5321,,Manching 2,vind_manching,False,
occ,5323,,Manching 2,vind_manching,False,
occ,5324,,Manching 2 var. Haare gewellt,vind_manching,False,
occ,5329,,Manching 2,vind_manching,False,
occ,5330,,Manching 2,vind_manching,False,
occ,5331,,Manching 2,vind_manching,False,
occ,5332,,Manching 2,vind_manching,False,
occ,5334,,Manching 2,vind_manching,False,
occ,5335,,Manching 2,vind_manching,False,
occ,5337,,Manching 2,vind_manching,False,
occ,5338,,Manching 2,vind_manching,False,
occ,5339,,Manching 2,vind_manching,False,
occ,5340,,Manching 2,vind_manching,False,
occ,5341,,Manching 2,vind_manching,False,
occ,5342,,Manching 2,vind_manching,False,
occ,5343,,Manching 2,vind_manching,False,
occ,5344,,Manching 2,vind_manching,False,
occ,5345,,Manching 2,vind_manching,False,
occ,5352,,Manching 2,vind_manching,False,
occ,5353,,Manching 2,vind_manching,False,
numismatik_cafe,NumCafe-20,NumCafe-20.jpg,Manching II,vind_manching,False,
numismatik_cafe,NumCafe-21,NumCafe-21.jpg,Manching II,vind_manching,False,
numismatik_cafe,NumCafe-22,NumCafe-22.jpg,Manching II,vind_manching,False,
numismatik_cafe,NumCafe-25,NumCafe-25.jpg,Manching II Var.,vind_manching,False,
numismatik_cafe,NumCafe-26,NumCafe-26.jpg,Manching Var.,vind_manching,False,
numismatik_cafe,NumCafe-3,NumCafe-3.jpg,Manching II,vind_manching,False,
numismatik_cafe,NumCafe-31,NumCafe-31.jpg,Weiterentwicklung Typ Manching,vind_manching,False,
numismatik_cafe,NumCafe-32,NumCafe-32.jpg,Typ mit gewellten Haar,vind_manching,False,
numismatik_cafe,NumCafe-33,NumCafe-33.jpg,Typ mit gewellten Haar,vind_manching,False,
numismatik_cafe,NumCafe-35,NumCafe-35.jpg,Typ Manching II Weiterentwicklung,vind_manching, ,
numismatik_cafe,NumCafe-9,NumCafe-9.jpg,Manching II Var.,vind_manching,False,
numismatik_cafe,NumCafe-23,NumCafe-23.jpg,Manching I,vind_manching,False,
numismatik_cafe,NumCafe-24,NumCafe-24.jpg,Manching I,vind_manching,False,
numismatik_cafe,NumCafe-5,NumCafe-5.jpg,Kleinsilber der Vindeliker,vind_manching,False,
numismatik_cafe,NumCafe-6,NumCafe-6.jpg,Kleinsilber der Vindeliker,vind_manching,False,
NumisBids,manual_079,https://media.numisbids.com/sales/hosted/gruen/062/image00030.jpg,AR Kleinsilber Typ Manching 2b 0.34g (Kellner 714 Lot 30),vind_manching,True,
ma_shops,manual_072,https://img.ma-shops.de/saenn/pic/17394_00376a00_c.jpg,AR Kleinsilber Typ Strenges Gesicht 0.35g (Sänn 150),vind_manching,True,
ma_shops,manual_073,https://img.ma-shops.de/saenn/pic/artid9339_combined.jpg,"Erhaltung: ss/vz | Abkürzungen
Katalognummer: Kellner 95ff.; 317ff. Slg. Lanz 20f
Material: Silber
Gewicht: 0,40 g
Kopf mit Haarhaube links. Rs: Pferd oder Steinbock nach links.",vind_manching,True,
coinarchives,2498508,https://media.coinarchives.com/a3135fc938e4c7af135d7eb241e07f02/img/emporium/107/image00009.jpg,"Emporium Hamburg - Auction 107, Lot 9",vind_manching,True,
coinarchives,15289,https://media.coinarchives.com/74def4301c4e9656fefa2ce7f28d2770/img/gorny/108/image01005.jpg,"KELTEN DEUTSCHLAND No.: 1005 Schätzpreis-Estimation: DM 250,- Vindeliker Kleinsilber, (0,30 g.), nach 100 v.Chr. Typ Manching 2 Vs.: Kopf mit Stachelhaaren, spitzer Nase und Lippenpunkten n. l., darunter Torques. Rs.: Nach links springendes Pferd, darunter Sporn. Kellner 95ff.",vind_manching,True,
coinarchives,59083,https://media.coinarchives.com/d8f4715b37c82adc8dfc97ae35715d6f/img/gorny/126/image01025.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Objekt-Nr.: 1025 Vindeliker Kleinsilber, (0,39 g.), nach 100 v.Chr. Typ Manching 2 Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darunter Sporn, darueber Punkte. Kellner 714ff. Schöne dunkle Tönung, vz Estimation: â‚¬ 150,00 ...",vind_manching,True,
coinarchives,59084,https://media.coinarchives.com/5773ba740b74e74fbef33af01893cb65/img/gorny/126/image01026.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Objekt-Nr.: 1026 Vindeliker Kleinsilber, (0,47 g.), nach 100 v.Chr. Typ Manching 2 Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darunter Sporn, darueber Punkte. Kellner 718ff. Tönung, ss Estimation: â‚¬ 120,00 ...",vind_manching,True,
coinarchives,59085,https://media.coinarchives.com/2d49f26f3bded35a46bac6330a30a0f8/img/gorny/126/image01027.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Objekt-Nr.: 1027 Vindeliker Kleinsilber, (0,45 g.), nach 100 v.Chr. Typ Manching 2 Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darunter Winkelspitz, darueber Punkte. Kellner 317ff. Tönung, ssvz Estimation: â‚¬ 100,00 ...",vind_manching,True,
coinarchives,59086,https://media.coinarchives.com/d78d1b8c528ef9e6cb33d3b9841d8af2/img/gorny/126/image01028.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Objekt-Nr.: 1028 Vindeliker Kleinsilber, (0,43 g.), nach 100 v.Chr. Typ Manching 2 nahestehend Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darueber fuenf Punkte. Kellner 317ff. Zarte Tönung, vz Estimation: â‚¬ 100,00 ...",vind_manching,True,
coinarchives,59087,https://media.coinarchives.com/2befc65598d361be5a8b2194e2f2a01e/img/gorny/126/image01029.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Objekt-Nr.: 1029 Vindeliker Kleinsilber, (0,38 g.), nach 100 v.Chr. Typ Manching 2 Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darunter Winkelspitz, darueber Punkte. Kellner 339ff. Dunkle Tönung, ss Estimation: â‚¬ 120,00 ...",vind_manching,True,
coinarchives,65272,https://media.coinarchives.com/eb26036194d144df43c48710cb1c7dcc/img/lanz/117/image00050.jpg,"KELTISCHE MueNZEN GERMANIEN VINDELIKER No.: 50 Schätzpreis-Estimation: EUR 150,- d=9 mm Kleinsilber, 1. Jhdt.v.Chr., Typ Manching 2. Stilisierter Kopf mit Winkelnase, Punktauge und -lippen links, ueber den gescheitelten Haaren Punkt. Rs: Stilisiertes Pferd nach links springend, im Feld darueber Punktrosette, darunter Winkelspitz. Kellner 677. 0,43g. St. 9. Ungewöhnlich scharf ausgeprägt, vorzueglich. ...",vind_manching,True,
coinarchives,65273,https://media.coinarchives.com/a67b077c6145d044cde73355e6fcf649/img/lanz/117/image00051.jpg,"KELTISCHE MueNZEN GERMANIEN VINDELIKER No.: 51 Schätzpreis-Estimation: EUR 100,- d=11 mm Kleinsilber, 1. Jhdt.v.Chr., Typ Manching 2. Stilisierter Kopf mit Winkelnase, Punktauge und -lippen links, ueber den gescheitelten Haaren Punkt, der Halsansatz torquesförmig. Rs: Stilisiertes Pferd nach links springend, im Feld darueber Punktrosette, darunter spornartiger Winkelspitz. Kellner 714. 0,34g. St. 9. Fast vorzueglich. ...",vind_manching,True,
coinarchives,149768,https://media.coinarchives.com/be5ec52c8684ae4856636d2d5fff16d5/img/lanz/128/image00012.jpg,"KELTISCHE MueNZEN GERMANIEN VINDELIKER No.: 12 Schätzpreis-Estimate: EUR 200.- d=11 mm Kleinsilber, Typ Manching 2. Stilisierter Kopf mit Winkelnase, Punktauge und -lippen links, ueber den gescheitelten Haaren Punkte. Rs: Stilisiertes Pferd nach links springend, im Feld darueber Punktrosette, darunter breiter Winkelspitz. Kellner 963. 0,39g. St. 9. Fein getönt, scharf ausgeprägt, vorzueglich. ...",vind_manching,True,
coinarchives,156804,https://media.coinarchives.com/a1532f3c7e0108752eeebbad8fda6dd3/img/gorny/152/image01010.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Objekt-Nr.: 1010 Vindeliker Kleinsilber, (0,39 g.), nach 100 v.Chr. Typ Manching 2 Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darunter Winkelspitz, darueber Punkte. Kellner 317ff. Tönung, ss-vz Estimation: â‚¬ 150,00 ...",vind_manching,True,
coinarchives,321888,https://media.coinarchives.com/04a1db0ea6aef7a0d1ea9c08d94eca9e/img/gorny/181/image01018.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 181, Lot 1018",vind_manching,True,
coinarchives,321889,https://media.coinarchives.com/5c29d1f993110350b8e89639baad1d1d/img/gorny/181/image01019.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 181, Lot 1019",vind_manching,True,
coinarchives,425576,https://media.coinarchives.com/e7e8d4862b1da96c8caaeb2651446257/img/hirsch/271/image01618.jpg,"Kelten Sueddeutschland Kleine Silbermuenze. Stilisierter Kopf mit Borsten und Punkten. Rs: Pferd l., darunter Dreispitz. Kellner Man. Taf. 42, 963 (Typ 2). 0,4g. L. korrodiert. L. dezentriert. Randl. stellenw. Prägeschw. vz Fundortangabe. Estimate: 100 EUR...",vind_manching,True,
coinarchives,605659,https://media.coinarchives.com/ff61282f3de469ad17c614a7e49f1d22/img/gorny/216/image02029.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 216, Lot 2029",vind_manching,True,
coinarchives,605660,https://media.coinarchives.com/6c2fbd8748250bdd6b87e6fff1a36056/img/gorny/216/image02030.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 216, Lot 2030",vind_manching,True,
coinarchives,643643,https://media.coinarchives.com/5b5dfa13c82fcf3d27f10eaf1ab31f3a/img/gorny/220/image01015.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 220, Lot 1015",vind_manching,True,
coinarchives,761644,https://media.coinarchives.com/0a2a151645fa1d59c3c7386b014ac1ab/img/hirsch/306/image01518.jpg,"KELTEN DEUTSCHLAND VINDELIKER Typ Pferd mit zurueckgewandtem Kopf Kleinsilber (0,45g). nach 100 v.Chr. Vs.: Stilisierter, rundlicher Kopf n. l. Rs.: Pferd mit zurueckgewandtem Kopf n. r. Kellner 962",vind_manching,True,
